Item,Condition,Expectancy,Particle,Context,Start sentence,R-Expression,Particle used,Original particle,unexpected  and unfair,list,generation,model,temperature,seed
26,3,high,OH,Simon bewirbt sich auf eine Stelle als Zugführer. Er hat eine lange Ausbildung hinter sich und bei verschiedenen Praktika viel Erfahrung sammeln können. Auf die Stelle bewerben sich allerdings über 30 qualifizierte Kandidaten. ,Simon,Simon,ohne,ohne,unexpected,4,hofft dennoch auf eine Einladung zum Vorstellungsgespräch.,gpt-5.2-chat-latest,1.0,0
26,4,medium,RA,"Simon hat sein Studium abgeschlossen, aber findet momentan nur schwer Arbeit. Aus dem Grund bewirbt er sich auf eine Stelle als Zugführer. Er müsste dann zwar noch als Quereinsteiger eine verkürzte Ausbildung machen, aber das stört ihn nicht. ",Nur Simon,Simon,nur,nur,unexpected,5,"Nur Simon ist bereit, den Quereinstieg zu wagen.",gpt-5.2-chat-latest,1.0,0
26,5,medium,EW,"Simon hat sein Studium abgeschlossen, aber findet momentan nur schwer Arbeit. Aus dem Grund bewirbt er sich auf eine Stelle als Zugführer. Er müsste dann zwar noch als Quereinsteiger eine verkürzte Ausbildung machen, aber das stört ihn nicht. ",Ausgerechnet Simon,Simon,ausgerechnet,ausgerechnet,unexpected,6,Ausgerechnet Simon versucht nun sein Glück bei der Bahn.,gpt-5.2-chat-latest,1.0,0
26,6,medium,OH,"Simon hat sein Studium abgeschlossen, aber findet momentan nur schwer Arbeit. Aus dem Grund bewirbt er sich auf eine Stelle als Zugführer. Er müsste dann zwar noch als Quereinsteiger eine verkürzte Ausbildung machen, aber das stört ihn nicht. ",Simon,Simon,ohne,ohne,unexpected,1,"Simon hofft, auf diese Weise einen sicheren Job und eine neue berufliche Perspektive zu finden.",gpt-5.2-chat-latest,1.0,0
27,1,high,RA,"Liana hat unglaublich viele Schulden und einige Kredite bei verschiedenen Instanzen. Sie hat keinen Job und weiß nicht, wie sie aus dieser Situation rauskommen soll. ",Sogar Liana,Liana,sogar,sogar,unexpected  and unfair,3,"Sogar Liana verliert langsam die Hoffnung, einen Ausweg aus ihrer finanziellen Lage zu finden.",gpt-5.2-chat-latest,1.0,0
27,2,high,EW,"Liana hat unglaublich viele Schulden und einige Kredite bei verschiedenen Instanzen. Sie hat keinen Job und weiß nicht, wie sie aus dieser Situation rauskommen soll. ",Gerade Liana,Liana,gerade,gerade,unexpected  and unfair,4,Gerade Liana braucht jetzt dringend Unterstützung und einen klaren Plan.,gpt-5.2-chat-latest,1.0,0
27,3,high,OH,"Liana hat unglaublich viele Schulden und einige Kredite bei verschiedenen Instanzen. Sie hat keinen Job und weiß nicht, wie sie aus dieser Situation rauskommen soll. ",Liana,Liana,ohne,ohne,unexpected  and unfair,5,"Liana sucht dringend nach Unterstützung, um ihre finanzielle Lage zu verbessern.",gpt-5.2-chat-latest,1.0,0
27,4,medium,RA,Liana hat zur Zeit nicht viel Geld auf dem Konto und musste schon mehrmals Treffen mit Freunden aufgrund von Geldmangel absagen.,Sogar Liana,Liana,sogar,sogar,unexpected  and unfair,6,Sogar Liana musste Einladungen absagen.,gpt-5.2-chat-latest,1.0,0
27,5,medium,EW,Liana hat zur Zeit nicht viel Geld auf dem Konto und musste schon mehrmals Treffen mit Freunden aufgrund von Geldmangel absagen.,Gerade Liana,Liana,gerade,gerade,unexpected  and unfair,1,Gerade Liana leidet sehr unter ihrer aktuellen finanziellen Situation.,gpt-5.2-chat-latest,1.0,0
27,6,medium,OH,Liana hat zur Zeit nicht viel Geld auf dem Konto und musste schon mehrmals Treffen mit Freunden aufgrund von Geldmangel absagen.,Liana,Liana,ohne,ohne,unexpected and unfair,2,"Liana versucht deshalb, ihre Ausgaben stark zu reduzieren und Geld zu sparen.",gpt-5.2-chat-latest,1.0,0
28,1,high,RA,"Lukas hat eine neue Freundin. Er schwebt auf einer rosa Wolke. Gestern hat er ihre Eltern kennengelernt. Nervös war er nicht. Ihm war klar, dass sie ihn mögen werden. ",Sogar seine Freundin ,seine Freundin,sogar,sogar,unexpected,4,Sogar seine Freundin war von seiner Gelassenheit beeindruckt.,gpt-5.2-chat-latest,1.0,0
28,2,high,EW,"Lukas hat eine neue Freundin. Er schwebt auf einer rosa Wolke. Gestern hat er ihre Eltern kennengelernt. Nervös war er nicht. Ihm war klar, dass sie ihn mögen werden. ",Ausgerechnet seine Freundin,seine Freundin,ausgerechnet,ausgerechnet,unexpected,5,Ausgerechnet seine Freundin blieb dabei ganz entspannt.,gpt-5.2-chat-latest,1.0,0
28,3,high,OH,"Lukas hat eine neue Freundin. Er schwebt auf einer rosa Wolke. Gestern hat er ihre Eltern kennengelernt. Nervös war er nicht. Ihm war klar, dass sie ihn mögen werden. ",Seine Freundin,seine Freundin,ohne,ohne,unexpected,6,Seine Freundin ist sehr glücklich mit ihm.,gpt-5.2-chat-latest,1.0,0
28,4,medium,RA,"Lukas hat schon länger eine Beziehung, aber hat die Eltern seiner Freundin noch nicht kennengelernt. Gerne hätte er sie bereits kennengelernt, aber leider gab es noch keine Gelegenheit dazu. ",Sogar seine Freundin ,seine Freundin,sogar,sogar,unexpected,1,"Sogar seine Freundin hat es bisher nicht geschafft, ein Treffen zu organisieren.",gpt-5.2-chat-latest,1.0,0
28,5,medium,EW,"Lukas hat schon länger eine Beziehung, aber hat die Eltern seiner Freundin noch nicht kennengelernt. Gerne hätte er sie bereits kennengelernt, aber leider gab es noch keine Gelegenheit dazu. ",Ausgerechnet seine Freundin,seine Freundin,ausgerechnet,ausgerechnet,unexpected,2,"Ausgerechnet seine Freundin zögert immer wieder, ihn ihren Eltern vorzustellen.",gpt-5.2-chat-latest,1.0,0
28,6,medium,OH,"Lukas hat schon länger eine Beziehung, aber hat die Eltern seiner Freundin noch nicht kennengelernt. Gerne hätte er sie bereits kennengelernt, aber leider gab es noch keine Gelegenheit dazu. ",Seine Freundin,seine Freundin,ohne,ohne,unexpected,3,"Seine Freundin hat ihm jedoch versprochen, bald ein Treffen zu organisieren.",gpt-5.2-chat-latest,1.0,0
29,1,high,RA,"Frau Eberle ist 88 und bei guter Gesundheit. Sie ist der Meinung, dass sie trotz Augenproblemen immer noch Auto fahren kann. Am Freitag hat sie vor, Ihre Tochter in Hamburg zu besuchen. ",Auch an dem Tag,an dem Tag,auch,auch,unexpected,5,Auch an dem Tag möchte sie selbst mit dem Auto fahren.,gpt-5.2-chat-latest,1.0,0
29,2,high,EW,"Frau Eberle ist 88 und bei guter Gesundheit. Sie ist der Meinung, dass sie trotz Augenproblemen immer noch Auto fahren kann. Am Freitag hat sie vor, Ihre Tochter in Hamburg zu besuchen. ",Ausgerechnet an dem Tag,an dem Tag,ausgerechnet,ausgerechnet,unexpected,6,zieht dichter Nebel auf.,gpt-5.2-chat-latest,1.0,0
29,3,high,OH,"Frau Eberle ist 88 und bei guter Gesundheit. Sie ist der Meinung, dass sie trotz Augenproblemen immer noch Auto fahren kann. Am Freitag hat sie vor, Ihre Tochter in Hamburg zu besuchen. ",An dem Tag,an dem Tag,ohne,ohne,unexpected,1,An dem Tag möchte sie selbst mit dem Auto nach Hamburg fahren.,gpt-5.2-chat-latest,1.0,0
29,4,medium,RA,"Frau Eberle ist 88 und bei guter Gesundheit. Morgens kommt eine Pflegehilfe, um ihr ihre Stützstrümpfe anzuziehen, aber weiter kann sie alles noch allein. Am Freitag hat sie vor, Ihre Tochter in Hamburg zu besuchen. ",Auch an dem Tag,an dem Tag,auch,auch,unexpected,2,Auch an dem Tag kommt morgens die Pflegehilfe vorbei.,gpt-5.2-chat-latest,1.0,0
29,5,medium,EW,"Frau Eberle ist 88 und bei guter Gesundheit. Morgens kommt eine Pflegehilfe, um ihr ihre Stützstrümpfe anzuziehen, aber weiter kann sie alles noch allein. Am Freitag hat sie vor, Ihre Tochter in Hamburg zu besuchen. ",Ausgerechnet an dem Tag,an dem Tag,ausgerechnet,ausgerechnet,unexpected,3,Ausgerechnet an dem Tag sagt die Pflegehilfe kurzfristig ab.,gpt-5.2-chat-latest,1.0,0
29,6,medium,OH,"Frau Eberle ist 88 und bei guter Gesundheit. Morgens kommt eine Pflegehilfe, um ihr ihre Stützstrümpfe anzuziehen, aber weiter kann sie alles noch allein. Am Freitag hat sie vor, Ihre Tochter in Hamburg zu besuchen. ",An dem Tag,an dem Tag,ohne,ohne,unexpected,4,An dem Tag möchte sie früh aufstehen und den Zug nach Hamburg nehmen.,gpt-5.2-chat-latest,1.0,0
30,1,high,RA,"Dieter darf nächstes Jahr in Rente gehen. Sein Leben lang hat er gearbeitet. Er freut sich bereits auf viel Lesen, Wandern und vor allem Malen. Gesundheitliche Sorgen hat er derzeit keine.",Sogar er ,er,sogar,sogar,unexpected and unfair,6,Sogar er blickt gelassen und voller Vorfreude in die Zukunft.,gpt-5.2-chat-latest,1.0,0
30,2,high,EW,"Dieter darf nächstes Jahr in Rente gehen. Sein Leben lang hat er gearbeitet. Er freut sich bereits auf viel Lesen, Wandern und vor allem Malen. Gesundheitliche Sorgen hat er derzeit keine.",Genau er,er,genau,genau,unexpected and unfair,1,Genau er blickt optimistisch und voller Vorfreude auf den neuen Lebensabschnitt.,gpt-5.2-chat-latest,1.0,0
30,3,high,OH,"Dieter darf nächstes Jahr in Rente gehen. Sein Leben lang hat er gearbeitet. Er freut sich bereits auf viel Lesen, Wandern und vor allem Malen. Gesundheitliche Sorgen hat er derzeit keine.",Er ,er,ohne,ohne,unexpected and unfair,2,Er blickt seiner Rente gelassen und voller Vorfreude entgegen.,gpt-5.2-chat-latest,1.0,0
30,4,medium,RA,"Dieter darf nächstes Jahr in Rente gehen. Sein Leben lang hat er gearbeitet. Er freut sich bereits auf viel Lesen, Wandern und vor allem Malen. ",Sogar er ,er,sogar,sogar,unexpected,3,Sogar er hat sich schon neue Pinsel und Farben besorgt.,gpt-5.2-chat-latest,1.0,0
30,5,medium,EW,"Dieter darf nächstes Jahr in Rente gehen. Sein Leben lang hat er gearbeitet. Er freut sich bereits auf viel Lesen, Wandern und vor allem Malen. ",Genau er,er,genau,genau,unexpected,4,Genau er hat sich diese Auszeit verdient.,gpt-5.2-chat-latest,1.0,0
30,6,medium,OH,"Dieter darf nächstes Jahr in Rente gehen. Sein Leben lang hat er gearbeitet. Er freut sich bereits auf viel Lesen, Wandern und vor allem Malen. ",Er ,er,ohne,ohne ,unexpected,5,Er kann es kaum erwarten.,gpt-5.2-chat-latest,1.0,0
31,1,high,RA,Ludwig hat ein neues Handy gekauft. Sein altes war bereits über 5 Jahre alt und der Akku ließ sich nicht mehr aufladen. Jetzt hat er sich für über 1000 Euro das neueste iPhone gekauft. ,Nur sein neues Handy,sein neues Handy,nur,nur,unexpected and unfair,1,Nur sein neues Handy funktioniert jetzt wieder einwandfrei.,gpt-5.2-chat-latest,1.0,0
31,2,high,EW,Ludwig hat ein neues Handy gekauft. Sein altes war bereits über 5 Jahre alt und der Akku ließ sich nicht mehr aufladen. Jetzt hat er sich für über 1000 Euro das neueste iPhone gekauft. ,Ausgerechnet sein neues Handy,sein neues Handy,ausgerechnet,ausgerechnet,unexpected and unfair,2,Ausgerechnet sein neues Handy ging ihm gleich am ersten Tag kaputt.,gpt-5.2-chat-latest,1.0,0
31,3,high,OH,Ludwig hat ein neues Handy gekauft. Sein altes war bereits über 5 Jahre alt und der Akku ließ sich nicht mehr aufladen. Jetzt hat er sich für über 1000 Euro das neueste iPhone gekauft. ,Sein neues Handy,sein neues Handy,ohne,ohne,unexpected and unfair,3,Sein neues Handy ist deutlich schneller und hat eine viel bessere Kamera als das alte.,gpt-5.2-chat-latest,1.0,0
31,4,medium,RA,"Ludwig musste ein neues Handy kaufen. Sein altes war die letzte Zeit etwas langsamer und der Akku hat nicht mehr so lange gehalten, wie am Anfang. Er hat sich für ein Handy im mittleren Preissegment entschieden. ",Nur sein neues Handy,sein neues Handy,nur,nur,unexpected and unfair,4,war deutlich schneller und hatte eine bessere Akkulaufzeit.,gpt-5.2-chat-latest,1.0,0
31,5,medium,EW,"Ludwig musste ein neues Handy kaufen. Sein altes war die letzte Zeit etwas langsamer und der Akku hat nicht mehr so lange gehalten, wie am Anfang. Er hat sich für ein Handy im mittleren Preissegment entschieden. ",Ausgerechnet sein neues Handy,sein neues Handy,ausgerechnet,ausgerechnet,unexpected and unfair,5,Ausgerechnet sein neues Handy ging ihm gleich am ersten Tag herunter.,gpt-5.2-chat-latest,1.0,0
31,6,medium,OH,"Ludwig musste ein neues Handy kaufen. Sein altes war die letzte Zeit etwas langsamer und der Akku hat nicht mehr so lange gehalten, wie am Anfang. Er hat sich für ein Handy im mittleren Preissegment entschieden. ",Sein neues Handy,sein neues Handy,ohne,ohne,unexpected and unfair,6,ist deutlich schneller und der Akku hält wieder den ganzen Tag.,gpt-5.2-chat-latest,1.0,0
32,1,high,RA,"Maria heiratet heute. Als kleines Mädchen hat sie bereits von diesem Tag geträumt. Ihr Traumkleid hat sie schon gekauft, sogar noch bevor sie ihren zukünftigen Ehemann kennengelernt hat. Es sind 400 Gäste eingeladen, um diesen Tag mit ihr zu erleben. ",Lediglich heute ,heute ,lediglich,lediglich,unexpected and unfair,2,Lediglich heute steht sie im Mittelpunkt und feiert ihren großen Traum.,gpt-5.2-chat-latest,1.0,0
32,2,high,EW,"Maria heiratet heute. Als kleines Mädchen hat sie bereits von diesem Tag geträumt. Ihr Traumkleid hat sie schon gekauft, sogar noch bevor sie ihren zukünftigen Ehemann kennengelernt hat. Es sind 400 Gäste eingeladen, um diesen Tag mit ihr zu erleben. ",Gerade heute ,heute ,gerade,gerade,unexpected and unfair,3,Gerade heute geht für Maria ein lang gehegter Traum in Erfüllung.,gpt-5.2-chat-latest,1.0,0
32,3,high,OH,"Maria heiratet heute. Als kleines Mädchen hat sie bereits von diesem Tag geträumt. Ihr Traumkleid hat sie schon gekauft, sogar noch bevor sie ihren zukünftigen Ehemann kennengelernt hat. Es sind 400 Gäste eingeladen, um diesen Tag mit ihr zu erleben. ",Heute,heute ,ohne,ohne,unexpected and unfair,4,Heute erfüllt sich ihr lang gehegter Traum.,gpt-5.2-chat-latest,1.0,0
32,4,medium,RA,"Maria und Sven heiraten heute. Die Hochzeit wird in ihrem Garten stattfinden. Ihre beiden Familien, viele Freunde und einige Kollegen sind zur Hochzeit eingeladen. ",Lediglich heute ,heute ,lediglich,lediglich,unexpected and unfair,5,Lediglich heute steht ihr Garten ganz im Zeichen der Hochzeit.,gpt-5.2-chat-latest,1.0,0
32,5,medium,EW,"Maria und Sven heiraten heute. Die Hochzeit wird in ihrem Garten stattfinden. Ihre beiden Familien, viele Freunde und einige Kollegen sind zur Hochzeit eingeladen. ",Gerade heute ,heute ,gerade,gerade,unexpected and unfair,6,Gerade heute scheint die Sonne besonders schön.,gpt-5.2-chat-latest,1.0,0
32,6,medium,OH,"Maria und Sven heiraten heute. Die Hochzeit wird in ihrem Garten stattfinden. Ihre beiden Familien, viele Freunde und einige Kollegen sind zur Hochzeit eingeladen. ",Heute,heute ,ohne,ohne,unexpected and unfair,1,Heute heiraten Maria und Sven in ihrem Garten.,gpt-5.2-chat-latest,1.0,0
33,1,high,RA,"Benny arbeitet schon sein ganzes Erwachsenenleben im Gartencenter. Er hat mittlerweile eine Stammkundschaft aufgebaut und hilft täglich Kunden, geeignete Pflanzen für deren Wohnung zu finden. Heute kam eine Kundin vorbei und hat wegen ihrer Katze nach der Giftigkeit einer gekauften Pflanze gefragt. ",Lediglich diese Pflanze,diese Pflanze ,lediglich,lediglich,unexpected,3,Lediglich diese Pflanze ist für Katzen ungiftig.,gpt-5.2-chat-latest,1.0,0
33,2,high,EW,"Benny arbeitet schon sein ganzes Erwachsenenleben im Gartencenter. Er hat mittlerweile eine Stammkundschaft aufgebaut und hilft täglich Kunden, geeignete Pflanzen für deren Wohnung zu finden. Heute kam eine Kundin vorbei und hat wegen ihrer Katze nach der Giftigkeit einer gekauften Pflanze gefragt. ",Ausgerechnet diese Pflanze,diese Pflanze ,ausgerechnet,ausgerechnet,unexpected,4,"Ausgerechnet diese Pflanze ist für Katzen giftig, was Benny der Kundin vorsichtig erklären musste.",gpt-5.2-chat-latest,1.0,0
33,3,high,OH,"Benny arbeitet schon sein ganzes Erwachsenenleben im Gartencenter. Er hat mittlerweile eine Stammkundschaft aufgebaut und hilft täglich Kunden, geeignete Pflanzen für deren Wohnung zu finden. Heute kam eine Kundin vorbei und hat wegen ihrer Katze nach der Giftigkeit einer gekauften Pflanze gefragt. ",Diese Pflanze,diese Pflanze ,ohne,ohne,unexpected,5,Diese Pflanze ist für Katzen giftig und sollte außer Reichweite stehen.,gpt-5.2-chat-latest,1.0,0
33,4,medium,RA,"Benny arbeitet im Gartencenter. Er hat viel Freude daran, Kunden zu helfen, geeignete Pflanzen für deren Wohnung zu finden. Heute kam eine Stammkundin vorbei und hat wegen ihrer Katze nach der Giftigkeit einer Monstera nachgefragt. ",Lediglich diese Pflanze,diese Pflanze ,lediglich,lediglich,unexpected,6,Lediglich diese Pflanze ist für Katzen giftig und sollte außer Reichweite stehen.,gpt-5.2-chat-latest,1.0,0
33,5,medium,EW,"Benny arbeitet im Gartencenter. Er hat viel Freude daran, Kunden zu helfen, geeignete Pflanzen für deren Wohnung zu finden. Heute kam eine Stammkundin vorbei und hat wegen ihrer Katze nach der Giftigkeit einer Monstera nachgefragt. ",Ausgerechnet diese Pflanze,diese Pflanze ,ausgerechnet,ausgerechnet,unexpected,1,ist für Katzen leider giftig und sollte außer Reichweite stehen.,gpt-5.2-chat-latest,1.0,0
33,6,medium,OH,"Benny arbeitet im Gartencenter. Er hat viel Freude daran, Kunden zu helfen, geeignete Pflanzen für deren Wohnung zu finden. Heute kam eine Stammkundin vorbei und hat wegen ihrer Katze nach der Giftigkeit einer Monstera nachgefragt. ",Diese Pflanze,diese Pflanze ,ohne,ohne,unexpected,2,Diese Pflanze ist für Katzen leicht giftig und sollte daher außer Reichweite stehen.,gpt-5.2-chat-latest,1.0,0
34,1,high,RA,"Frida ist eine hoch angesehene Influencerin und Celebrity. Sie hat über 10 Millionen Follower und postet täglich über ihren Tagesablauf. Zudem macht sie Werbeposts gegen Bezahlung. Heute macht sie Werbung für Tabletten, die das Abnehmen fördern sollen. ",Auch diese Tabletten,diese Tabletten,auch ,auch,unexpected and unfair,4,"Auch diese Tabletten stehen in der Kritik, da ihre Wirksamkeit wissenschaftlich nicht eindeutig belegt ist.",gpt-5.2-chat-latest,1.0,0
34,2,high,EW,"Frida ist eine hoch angesehene Influencerin und Celebrity. Sie hat über 10 Millionen Follower und postet täglich über ihren Tagesablauf. Zudem macht sie Werbeposts gegen Bezahlung. Heute macht sie Werbung für Tabletten, die das Abnehmen fördern sollen. ",Ausgerechnet diese Tabletten,diese Tabletten,ausgerechnet,ausgerechnet,unexpected and unfair,5,Ausgerechnet diese Tabletten stehen wegen ihrer fragwürdigen Wirksamkeit und möglicher Nebenwirkungen seit Wochen in der Kritik.,gpt-5.2-chat-latest,1.0,0
34,3,high,OH,"Frida ist eine hoch angesehene Influencerin und Celebrity. Sie hat über 10 Millionen Follower und postet täglich über ihren Tagesablauf. Zudem macht sie Werbeposts gegen Bezahlung. Heute macht sie Werbung für Tabletten, die das Abnehmen fördern sollen. ",Diese Tabletten ,diese Tabletten,ohne,ohne,unexpected and unfair,6,Diese Tabletten sollen beim Abnehmen helfen und werden von ihr beworben.,gpt-5.2-chat-latest,1.0,0
34,4,medium,RA,"Frida ist eine Influencerin. Sie hat über 400.000 Follower und postet täglich über ihren Tagesablauf. Um über die Runden zu kommen, macht sie Werbeposts gegen Bezahlung. Heute macht sie Werbung für Tabletten, die das Abnehmen fördern sollen. ",Auch diese Tabletten,diese Tabletten,auch,auch,unexpected and unfair,1,Auch diese Tabletten sind umstritten und ihre Wirkung ist wissenschaftlich nicht belegt.,gpt-5.2-chat-latest,1.0,0
34,5,medium,EW,"Frida ist eine Influencerin. Sie hat über 400.000 Follower und postet täglich über ihren Tagesablauf. Um über die Runden zu kommen, macht sie Werbeposts gegen Bezahlung. Heute macht sie Werbung für Tabletten, die das Abnehmen fördern sollen. ",Ausgerechnet diese Tabletten,diese Tabletten,ausgerechnet,ausgerechnet,unexpected and unfair,2,Ausgerechnet diese Tabletten stehen seit Wochen in der Kritik.,gpt-5.2-chat-latest,1.0,0
34,6,medium,OH,"Frida ist eine Influencerin. Sie hat über 400.000 Follower und postet täglich über ihren Tagesablauf. Um über die Runden zu kommen, macht sie Werbeposts gegen Bezahlung. Heute macht sie Werbung für Tabletten, die das Abnehmen fördern sollen. ",Diese Tabletten ,diese Tabletten,ohne,ohne,unexpected and unfair,3,"Diese Tabletten versprechen schnellen Gewichtsverlust, sind jedoch nicht unumstritten.",gpt-5.2-chat-latest,1.0,0
35,1,high,RA,"Der britische Podcast My Dad Wrote a Porno ist bekannt für seine offene sexuelle Einstellung und verbreitet Informationen über verschiedene sexuelle Orientierungen, dies alles mit ganz viel Humor. Zusammen mit zwei Freunden liest Jamie jede Woche ein Kapitel des erotischen Buches seines Vaters vor und kritisiert diesen. ",Nur dieser Podcast,diese Podcast,nur,nur,unexpected,5,"Nur dieser Podcast **verbindet Humor, Offenheit und Kritik auf so unterhaltsame Weise.**",gpt-5.2-chat-latest,1.0,0
35,2,high,EW,"Der britische Podcast My Dad Wrote a Porno ist bekannt für seine offene sexuelle Einstellung und verbreitet Informationen über verschiedene sexuelle Orientierungen, dies alles mit ganz viel Humor. Zusammen mit zwei Freunden liest Jamie jede Woche ein Kapitel des erotischen Buches seines Vaters vor und kritisiert diesen. ",Gerade dieser Podcast,diese Podcast,gerade,gerade,unexpected,6,"Gerade dieser Podcast zeigt, wie Humor dabei helfen kann, Tabus zu brechen und offen über Sexualität zu sprechen.",gpt-5.2-chat-latest,1.0,0
35,3,high,OH,"Der britische Podcast My Dad Wrote a Porno ist bekannt für seine offene sexuelle Einstellung und verbreitet Informationen über verschiedene sexuelle Orientierungen, dies alles mit ganz viel Humor. Zusammen mit zwei Freunden liest Jamie jede Woche ein Kapitel des erotischen Buches seines Vaters vor und kritisiert diesen. ",Dieser Podcast,diese Podcast,ohne,ohne,unexpected,1,Dieser Podcast verbindet humorvolle Unterhaltung mit offener Aufklärung über Sexualität.,gpt-5.2-chat-latest,1.0,0
35,4,medium,RA,Der britische Podcast My Dad Wrote a Porno ist international bekannt geworden. Zusammen mit zwei Freunden liest Jamie jede Woche ein Kapitel des erotischen Buches seines Vaters vor und kritisiert diesen. ,Nur dieser Podcast,diese Podcast,nur,nur,unexpected,2,"Nur dieser Podcast schaffte es, weltweit Millionen Hörer zu begeistern.",gpt-5.2-chat-latest,1.0,0
35,5,medium,EW,Der britische Podcast My Dad Wrote a Porno ist international bekannt geworden. Zusammen mit zwei Freunden liest Jamie jede Woche ein Kapitel des erotischen Buches seines Vaters vor und kritisiert diesen. ,Gerade dieser Podcast,diese Podcast,gerade,gerade,unexpected,3,Gerade dieser Podcast hat weltweit viele Fans gewonnen.,gpt-5.2-chat-latest,1.0,0
35,6,medium,OH,Der britische Podcast My Dad Wrote a Porno ist international bekannt geworden. Zusammen mit zwei Freunden liest Jamie jede Woche ein Kapitel des erotischen Buches seines Vaters vor und kritisiert diesen. ,Dieser Podcast,diese Podcast,ohne,ohne,unexpected,4,Dieser Podcast hat weltweit eine große Fangemeinde gewonnen.,gpt-5.2-chat-latest,1.0,0
36,1,high,RA,Klaus ist über 40 Jahre mit seiner Frau Ida verheiratet und plant einen Wochenendsausflug für deren Jubiläum. Er liebt seine Frau über alles und kann den Ausflug kaum erwarten. ,Auch an diesem Wochenende ,an diesem Wochenende ,auch,auch,unexpected,6,Auch an diesem Wochenende möchte er Ida mit einer liebevoll geplanten Überraschung glücklich machen.,gpt-5.2-chat-latest,1.0,0
36,2,high,EW,Klaus ist über 40 Jahre mit seiner Frau Ida verheiratet und plant einen Wochenendsausflug für deren Jubiläum. Er liebt seine Frau über alles und kann den Ausflug kaum erwarten. ,Gerade an diesem Wochenende ,an diesem Wochenende ,gerade,gerade,unexpected,1,"sagt der Wetterbericht strahlenden Sonnenschein voraus, und Klaus plant eine besondere Überraschung für Ida.",gpt-5.2-chat-latest,1.0,0
36,3,high,OH,Klaus ist über 40 Jahre mit seiner Frau Ida verheiratet und plant einen Wochenendsausflug für deren Jubiläum. Er liebt seine Frau über alles und kann den Ausflug kaum erwarten. ,An diesem Wochenende ,an diesem Wochenende ,ohne,ohne,unexpected,2,An diesem Wochenende möchte er sie mit einem romantischen Ausflug überraschen.,gpt-5.2-chat-latest,1.0,0
36,4,medium,RA,Klaus und Frida sind schon länger zusammen und planen kommendes Wochenende einen Ausflug. Sie werden zusammen für drei Tage nach Paris fliegen. ,Auch an diesem Wochenende ,an diesem Wochenende ,auch,auch,unexpected,3,Auch an diesem Wochenende freuen sie sich auf gemeinsame Erlebnisse.,gpt-5.2-chat-latest,1.0,0
36,5,medium,EW,Klaus und Frida sind schon länger zusammen und planen kommendes Wochenende einen Ausflug. Sie werden zusammen für drei Tage nach Paris fliegen. ,Gerade an diesem Wochenende ,an diesem Wochenende ,gerade,gerade,unexpected,4,Gerade an diesem Wochenende findet in Paris ein großes Straßenfest statt.,gpt-5.2-chat-latest,1.0,0
36,6,medium,OH,Klaus und Frida sind schon länger zusammen und planen kommendes Wochenende einen Ausflug. Sie werden zusammen für drei Tage nach Paris fliegen. ,An diesem Wochenende ,an diesem Wochenende ,ohne,ohne,unexpected,5,An diesem Wochenende werden sie gemeinsam nach Paris fliegen.,gpt-5.2-chat-latest,1.0,0
